source_id,layer,layer_name,type,title,org,url,geography,use,reliability,date,note
"BVL-144","2","Báo chí/corpus địa phương","Bài báo corpus","Dấu ấn trăm năm gốm Nam Bộ","Báo Vĩnh Long","https://baovinhlong.com.vn/nhip-song-dong-bang/202506/dau-an-tram-nam-gom-nam-bo-e710c82/","Vĩnh Long","Bằng chứng corpus 2025; match=destination_event; confidence=medium","4","2025-06-08","Gốm Nam Bộ với gốm Sài Gòn, Lái Thiêu, Biên Hòa, Vĩnh Long, gốm An Giang… ghi dấu thời gian, ôm ấp trong mình những câu chuyện qua từng nét vẽ, từng vết men, từng dáng hình dân dã mà đầy hồn cốt. Gốm không chỉ là đất, mà mỗi loại gốm mang đặc trưng của từng địa phương là ký ức văn hóa được đánh thức, truyền tải những thông điệp ý nghĩa, nhắc nhở chúng ta những giá trị truyền thống mà ông cha đã xây dựng bao đời nay."
"BVL-145","2","Báo chí/corpus địa phương","Bài báo corpus","Đầu tư cơ sở hạ tầng phục vụ phát triển du lịch","Báo Vĩnh Long","https://baovinhlong.com.vn/xa-hoi/du-lich/202506/dau-tu-co-so-ha-tang-phuc-vu-phat-trien-du-lich-7560f13/","Vĩnh Long; Bến Tre","Bằng chứng corpus 2025; match=tourism_category; confidence=high","4","2025-06-06","Để đáp ứng nhu cầu ngày càng cao của du khách, những năm gần đây, tỉnh Vĩnh Long đầu tư cơ sở hạ tầng phục vụ phát triển du lịch. Theo đó, trong lĩnh vực đầu tư công, trong giai đoạn 2021-2025, tỉnh cân đối bố trí trên 504 tỷ đồng cho 28 lượt công trình, dự án đầu tư cải tạo, sửa chữa, nâng cấp công trình di tích lịch sử cấp quốc gia, cấp tỉnh, các công trình đình, chùa,…"
"BVL-146","2","Báo chí/corpus địa phương","Bài báo corpus","Hơn 2.000 tỷ đồng đầu tư dự án khu thương mại- dịch vụ- du lịch Mỹ Thuận","Báo Vĩnh Long","https://baovinhlong.com.vn/kinh-te/202506/hon-2000-ty-dong-dau-tu-du-ankhu-thuong-mai-dich-vu-du-lich-my-thuan-c300009/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_title; confidence=high","4","2025-06-03","UBND tỉnh vừa quyết định chấp thuận chủ trương đầu tư đồng thời chấp thuận nhà đầu tư dự án khu thương mại- dịch vụ- du lịch Mỹ Thuận thuộc phường Tân Ngãi (TP Vĩnh Long)."
"BVL-147","2","Báo chí/corpus địa phương","Bài báo corpus","Tìm nét riêng hấp dẫn của du lịch Vĩnh Long","Báo Vĩnh Long","https://baovinhlong.com.vn/xa-hoi/du-lich/202505/tim-net-rieng-hap-dan-cua-du-lich-vinh-long-4d23014/","Vĩnh Long; Bến Tre","Bằng chứng corpus 2025; match=tourism_category; confidence=high","4","2025-05-20","Qua 5 năm (2020-2025), Đề án Xây dựng sản phẩm du lịch đặc thù tỉnh Vĩnh Long đã đạt được những kết quả tích cực. Việc xác định đúng sản phẩm đặc thù giúp ngành du lịch có bước phục hồi tốt về lượt khách và doanh thu sau những ảnh hưởng từ đại dịch COVID-19. Quá trình liên kết giữa các ngành và liên kết vùng tạo động lực để du lịch phát triển bền vững. ​​​​​​​"
"BVL-148","2","Báo chí/corpus địa phương","Bài báo corpus","Khai thác hiệu quả sản phẩm du lịch đặc thù thu hút du khách","Báo Vĩnh Long","https://baovinhlong.com.vn/tin-moi/202505/khai-thac-hieu-qua-san-pham-du-lich-dac-thuthu-hut-du-khach-ff9072f/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_title; confidence=high","4","2025-05-17","Theo Sở Văn hóa-TT-DL, giai đoạn 2020-2025 triển khai Đề án Xây dựng sản phẩm du lịch đặc thù tỉnh Vĩnh Long, ngành du lịch ghi nhận những kết quả tích cực."
"BVL-149","2","Báo chí/corpus địa phương","Bài báo corpus","Cơ hội làm mới thương hiệu du lịch","Báo Vĩnh Long","https://baovinhlong.com.vn/tin-moi/202505/co-hoi-lam-moi-thuong-hieu-du-lich-acb019e/","Vĩnh Long; Trà Vinh; Bến Tre","Bằng chứng corpus 2025; match=direct_title; confidence=high","4","2025-05-13","Việc sáp nhập 3 tỉnh Vĩnh Long, Trà Vinh, Bến Tre sẽ mở ra những cơ hội mới để phát triển các tour du lịch (DL) liên vùng và đổi mới sản phẩm. Việc liên kết vùng miền được đẩy mạnh và thuận lợi hơn chính là tiền đề quan trọng để phát triển DL theo hướng bền vững."
"BVL-150","2","Báo chí/corpus địa phương","Bài báo corpus","Gìn giữ bản sắc văn hóa và khát vọng vươn xa","Báo Vĩnh Long","https://baovinhlong.com.vn/tin-moi/202505/gin-giu-ban-sac-van-hoa-va-khat-vong-vuon-xa-50d005e/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_lead; confidence=high","4","2025-05-03","Trong không khí phấn khởi, tự hào hướng tới kỷ niệm 50 năm Ngày Giải phóng miền Nam, thống nhất đất nước, lần đầu tiên tỉnh Vĩnh Long tổ chức Tuần lễ Văn hóa, Thể thao và Du lịch. Rất nhiều cung bậc cảm xúc và những hình ảnh đẹp được lan tỏa qua những hoạt động, khơi gợi tình yêu, lòng tự hào về quê hương Vĩnh Long. Đồng thời, những hoạt động để lại nhiều dấu ấn trong lòng du khách, thúc đẩy hoạt động du lịch của tỉnh. ​​​​​​​"
"BVL-151","2","Báo chí/corpus địa phương","Bài báo corpus","Bế mạc Tuần lễ Văn hóa, Thể thao và Du lịch tỉnh Vĩnh Long 2025: Thu hút hơn 97.000 lượt khách tham quan","Báo Vĩnh Long","https://baovinhlong.com.vn/tin-moi/202505/be-mac-tuan-le-van-hoa-the-thao-va-du-lich-tinh-vinh-long-2025-thu-hut-hon-97000-luot-khach-tham-quan-7163da1/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_title; confidence=high","4","2025-05-02","Tối 2/5, Sở Văn hóa-TT-DL tổ chức lễ bế mạc Tuần lễ Văn hóa, Thể thao và Du lịch tỉnh Vĩnh Long 2025."
"BVL-152","2","Báo chí/corpus địa phương","Bài báo corpus","Đông đảo người dân tham gia Ngày hội Bánh dân gian ở cù lao An Bình","Báo Vĩnh Long","https://baovinhlong.com.vn/tin-moi/202505/dong-dao-nguoi-dan-tham-gia-ngay-hoi-banh-dan-gian-o-cu-lao-an-binh-3331393/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_lead; confidence=high","4","2025-05-02","Trong 2 ngày 2- 3/5, tại ấp Phú An 2, xã Bình Hòa Phước, UBND huyện Long Hồ đã tổ chức “Ngày hội Bánh dân gian và các món ăn ngon, gắn với quảng bá du lịch cù lao An Bình năm 2025”. ​​​​​​​"
"BVL-153","2","Báo chí/corpus địa phương","Bài báo corpus","Vĩnh Long - Sắc màu hội tụ - Khát vọng vươn xa","Báo Vĩnh Long","https://baovinhlong.com.vn/tin-moi/202505/vinh-long-sac-mau-hoi-tu-khat-vong-vuon-xa-4ad0aa8/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_lead; confidence=high","4","2025-05-02","Người dân và du khách gần xa vừa có một buổi chiều mãn nhãn, vui tươi và đầy ý nghĩa tại quảng trường TP Vĩnh Long với lễ hội đường phố “Vĩnh Long - Sắc màu hội tụ - Khát vọng vươn xa”."
"BVL-154","2","Báo chí/corpus địa phương","Bài báo corpus","Tuần lễ văn hóa- “đòn bẩy” kích cầu du lịch","Báo Vĩnh Long","https://baovinhlong.com.vn/kinh-te/202505/blog-thi-truong-tuan-le-van-hoa-don-bay-kich-cau-du-lich-79103bb/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_title; confidence=high","4","2025-05-01","Lần đầu tiên tổ chức với quy mô lớn, Tuần lễ Văn hóa, Thể thao và Du lịch năm 2025 của tỉnh Vĩnh Long đang được người dân và du khách chào đón nồng nhiệt."
"BVL-155","2","Báo chí/corpus địa phương","Bài báo corpus","Công ty Du Lịch Quốc tế Vĩnh Long: đồng hành cùng Tuần Văn hóa, Thể thao và Du lịch tỉnh Vĩnh Long 2025","Báo Vĩnh Long","https://baovinhlong.com.vn/xa-hoi/du-lich/202504/cong-ty-du-lich-quoc-te-vinh-long-dong-hanh-cung-tuan-van-hoa-the-thao-va-du-lich-tinh-vinh-long-2025-62d04b0/","Vĩnh Long","Bằng chứng corpus 2025; match=tourism_category; confidence=high","4","2025-04-30","Vinh dự là đơn vị tổ chức hoạt động Famtrip Vĩnh Long 2025, Du Lịch Quốc tế Vĩnh Long tự hào góp phần tạo nên những dấu ấn đặc sắc trong khuôn khổ Tuần Văn hóa, Thể thao và Du lịch tỉnh Vĩnh Long. ​​​​​​​"
"BVL-156","2","Báo chí/corpus địa phương","Bài báo corpus","Gần 200 VĐV tranh tài Giải Vô địch đua ghe tam bản tỉnh Vĩnh Long","Báo Vĩnh Long","https://baovinhlong.com.vn/tieu-diem/202504/gan-200-vdv-tranh-tai-giai-vo-dich-dua-ghe-tam-ban-tinh-vinh-long-3dc0604/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_lead; confidence=high","4","2025-04-30","Trong khuôn khổ các hoạt động hưởng ứng Tuần lễ Văn hóa, thể thao và du lịch tỉnh Vĩnh Long năm 2025, sáng 30/4, Sở Văn hóa-TT-DL tổ chức khai mạc Giải Vô địch đua ghe tam bản tỉnh Vĩnh Long năm 2025. Đây là một trong những hoạt động thiết thực chào mừng kỷ niệm 50 năm Ngày Giải phóng miền Nam, thống nhất đất nước (30/4/1975-30/4/2025)."
"BVL-157","2","Báo chí/corpus địa phương","Bài báo corpus","“Famtrip quảng bá tour du lịch đến với di sản Mang Thít”","Báo Vĩnh Long","https://baovinhlong.com.vn/tin-moi/202504/famtrip-quang-ba-tour-du-lich-den-voi-di-san-mang-thit-1bf02b5/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_title; confidence=high","4","2025-04-29","Chương trình “Famtrip quảng bá tour du lịch đến với di sản Mang Thít” diễn ra từ ngày 29-30/4, do Sở Văn hóa-TT-DL tổ chức trong khuôn khổ các hoạt động của Tuần lễ Văn hóa, thể thao và du lịch tỉnh Vĩnh Long năm 2025. ​​​​​​​"
"BVL-158","2","Báo chí/corpus địa phương","Bài báo corpus","Pháo hoa rực sáng khai mạc “Tuần lễ Văn hóa, Thể thao và Du lịch tỉnh Vĩnh Long năm 2025”","Báo Vĩnh Long","https://baovinhlong.com.vn/tin-moi/202504/20-gio-toi-nay-thvl2-se-truc-tiep-khai-mac-tuan-le-van-hoa-the-thao-va-du-lich-tinh-vinh-long-nam-2025-37e087f/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_title; confidence=high","4","2025-04-29","Tối 29/4, tại Quảng trường TP Vĩnh Long, Sở Văn hóa-TT-DL phối hợp cùng Báo và Đài Phát thanh- Truyền hình tỉnh Vĩnh Long long trọng tổ chức chương trình Khai mạc “Tuần lễ Văn hóa, Thể thao và Du lịch tỉnh Vĩnh Long năm 2025” và Chương trình nghệ thuật đặc biệt “Giai điệu tự hào”, tổ chức bắn pháo hoa nghệ thuật chào mừng ngày lễ lớn của đất nước."
"BVL-159","2","Báo chí/corpus địa phương","Bài báo corpus","Gần 150 VĐV tranh tài Giải Vô địch xe đạp tỉnh Vĩnh Long mở rộng","Báo Vĩnh Long","https://baovinhlong.com.vn/tin-moi/202504/gan-150-vdv-tranh-tai-giai-vo-dich-xe-dap-tinh-vinh-long-mo-rong-c1901db/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_lead; confidence=high","4","2025-04-26","Sáng 26/4, Sở Văn hóa-TT-DL phối hợp Liên đoàn Xe đạp- Mô tô thể thao tỉnh khai mạc Giải Vô địch xe đạp tỉnh Vĩnh Long mở rộng năm 2025. Đây là một trong những hoạt động nằm trong khuôn khổ chương trình Tuần lễ Văn hóa, thể thao và du lịch tỉnh Vĩnh Long năm 2025.​​​​​​​"
"BVL-160","2","Báo chí/corpus địa phương","Bài báo corpus","Sôi nổi Giải Vô địch xe đạp tỉnh Vĩnh Long mở rộng","Báo Vĩnh Long","https://baovinhlong.com.vn/phong-su-anh/202504/soi-noi-giai-vo-dich-xe-dap-tinh-vinh-long-mo-rong-9b00ad6/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_lead; confidence=high","4","2025-04-26","Nằm trong khuôn khổ chương trình Tuần lễ Văn hóa, thể thao và du lịch tỉnh Vĩnh Long năm 2025, Giải Vô địch xe đạp tỉnh Vĩnh Long mở rộng năm 2025 thật sự là sân chơi giao lưu thể thao, kết nối niềm đam mê dành cho những VĐV yêu thích môn xe đạp."
"BVL-161","2","Báo chí/corpus địa phương","Bài báo corpus","Tuần lễ Văn hóa, thể thao và Du lịch: Hứa hẹn bản sắc, an toàn, hấp dẫn","Báo Vĩnh Long","https://baovinhlong.com.vn/tin-moi/202504/tuan-le-van-hoa-the-thao-va-du-lich-hua-hen-ban-sac-an-toan-hap-dan-05709a1/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_title; confidence=high","4","2025-04-25","Lần đầu tiên tỉnh Vĩnh Long tổ chức Tuần lễ Văn hóa, thể thao và Du lịch, sự kiện sẽ khai mạc vào tối 29/4, tại Quảng trường TP Vĩnh Long, chào mừng kỷ niệm 50 năm Ngày Giải phóng miền Nam, thống nhất đất nước (30/4/1975-30/4/2025)."
"BVL-162","2","Báo chí/corpus địa phương","Bài báo corpus","Hàng ngàn du khách thích thú tham gia chương trình quảng diễn tại Ngày hội Bánh dân gian Nam Bộ","Báo Vĩnh Long","https://baovinhlong.com.vn/tin-moi/202504/hang-ngan-du-khach-thich-thu-tham-gia-chuong-trinh-quang-dien-tai-ngay-hoi-banh-dan-gian-nam-bo-42e3bbd/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_title; confidence=high","4","2025-04-19","Chiều ngày 19/4, chương trình biểu diễn, chế biến, tặng bánh dân gian trong khuôn khổ Ngày hội Bánh dân gian Nam Bộ kết hợp Hội chợ Xúc tiến thương mại, sản phẩm OCOP và đặc sản vùng miền tỉnh Vĩnh Long năm 2025 đã khép lại với hơn 500 phần chè bưởi Vĩnh Long được chế biến từ bưởi Năm Roi đặc sản Bình Minh và phát miễn phí đến tận tay khách tham quan."
"BVL-163","2","Báo chí/corpus địa phương","Bài báo corpus","Triển khai phương án bảo vệ an ninh trật tự Tuần lễ Văn hóa, thể thao và du lịch tỉnh và các hoạt động dịp lễ 30/4","Báo Vĩnh Long","https://baovinhlong.com.vn/phap-luat/202504/trien-khai-phuong-an-bao-ve-an-ninhtrat-tu-tuan-le-van-hoa-the-thaova-du-lich-tinh-va-cac-hoat-dong-dip-le-304-2360c31/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_title; confidence=high","4","2025-04-16","Công an tỉnh vừa hội nghị triển khai phương án đảm bảo an ninh, trật tự lễ kỷ niệm 50 năm ngày Giải phóng miền Nam thống nhất đất nước và 50 năm ngày Giải phóng tỉnh Vĩnh Long (30/4/1975-30/4/2025) (ảnh)."
"BVL-164","2","Báo chí/corpus địa phương","Bài báo corpus","Tìm hương sắc riêng giữa miền sông nước","Báo Vĩnh Long","https://baovinhlong.com.vn/tin-moi/202504/tim-huong-sac-rienggiua-mien-song-nuoc-ef43078/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_lead; confidence=high","4","2025-04-12","Với vị trí nằm giữa ĐBSCL, mạng lưới sông rạch chằng chịt làm nên bãi bờ phù sa, dưỡng nuôi vườn cây trái, ruộng lúa tốt tươi. Nhờ đó mà du lịch (DL) sinh thái, DL sông nước miệt vườn của Vĩnh Long có điều kiện phát triển tự nhiên với những nét riêng có. Vĩnh Long không thiếu điểm đến hấp dẫn, không thiếu đặc sản, cũng đầy ắp bao câu chuyện của vùng đất địa linh nhân kiệt, những di tích văn hóa lịch sử hòa cùng đời sống người dân thân thiện, hiền hòa."
"BVL-165","2","Báo chí/corpus địa phương","Bài báo corpus","Lan tỏa thông điệp Điểm hẹn phương Nam với giá trị lịch sử, văn hóa độc đáo","Báo Vĩnh Long","https://baovinhlong.com.vn/tin-moi/202504/tuan-le-van-hoa-the-thao-va-du-lich-2025-lan-toa-thong-diep-diem-hen-phuong-nam-voi-gia-tri-lich-su-van-hoa-doc-dao-0e0240b/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_lead; confidence=high","4","2025-04-10","Ngày 10/4, Phó Chủ tịch UBND tỉnh Vĩnh Long- Nguyễn Thị Quyên Thanh chủ trì họp báo cung cấp thông tin về Tuần lễ Văn hóa, thể thao và Du lịch tỉnh Vĩnh Long và chuỗi sự kiện của tỉnh trong năm 2025. ​​​​​​​"
"BVL-166","2","Báo chí/corpus địa phương","Bài báo corpus","Tổ chức Tuần lễ văn hóa, thể thao và du lịch tỉnh Vĩnh Long","Báo Vĩnh Long","https://baovinhlong.com.vn/tin-moi/202504/to-chuc-tuan-le-van-hoa-the-thao-va-du-lich-tinh-vinh-long-cc70940/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_title; confidence=high","4","2025-04-10","Theo Sở Văn hóa-TT-DL, chào mừng kỷ niệm 50 năm ngày Giải phóng miền Nam, thống nhất đất nước (30/4/1975-30/4/2025) và 139 năm ngày Quốc tế lao động (1/5/1886-1/5/2025), Tuần lễ văn hóa, thể thao và du lịch tỉnh Vĩnh Long sẽ được tổ chức trong 7 ngày từ ngày 26/4- 2/5."
"BVL-167","2","Báo chí/corpus địa phương","Bài báo corpus","Khách du lịch đến Long Hồ tăng trong quý I","Báo Vĩnh Long","https://baovinhlong.com.vn/xa-hoi/202504/khach-du-lich-den-long-hotang-trong-quy-i-628447e/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_title; confidence=high","4","2025-04-04","Trong quý I, lượng khách du lịch (DL) đến Long Hồ tiếp tục tăng mạnh, so với cùng kỳ năm trước tăng 5%, doanh thu tăng đến 17%."
"BVL-168","2","Báo chí/corpus địa phương","Bài báo corpus","Kỳ 3: “Chạm sách” giữa miệt vườn sông nước","Báo Vĩnh Long","https://baovinhlong.com.vn/phong-su-ky-su/202503/yeu-van-hoa-dan-toc-theo-cach-cua-nguoi-tre-ky3cham-sach-giua-miet-vuon-song-nuoc-9c26ddc/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_lead; confidence=high","4","2025-03-26","Có một thư viện đặc biệt nằm trong một homestay trên cù lao An Bình (huyện Long Hồ, tỉnh Vĩnh Long) được đặt tên là “Thư viện miệt vườn”. Ở đây, những người trẻ được chạm tay vào sách, đọc sách, yêu sách. Hơn thế nữa, cơ hội gặp gỡ, giao lưu cùng du khách từ khắp năm châu giúp các bạn trẻ thêm nhiều kỹ năng và cũng góp phần đưa hình ảnh quê mình ra thế giới."
"BVL-169","2","Báo chí/corpus địa phương","Bài báo corpus","Nhiều hoạt động tại lễ hội Xuân đinh di tích Văn Thánh Miếu","Báo Vĩnh Long","https://baovinhlong.com.vn/van-hoa-giai-tri/202503/nhieu-hoat-dong-tai-le-hoi-xuan-dinh-di-tich-van-thanh-mieu-e1f30f4/","Vĩnh Long","Bằng chứng corpus 2025; match=destination_event; confidence=medium","4","2025-03-10","Sở Văn hóa-TT-DL vừa tổ chức các hoạt động nhân lễ hội Xuân đinh tại di tích quốc gia Văn Thánh Miếu. Trong đó, tổ chức chương trình giáo dục tìm hiểu về di tích Văn Thánh Miếu; tổ chức các trò chơi dân gian; biểu diễn thể dục dưỡng sinh; chương trình giao lưu đờn ca tài tử và trình diễn nghệ thuật hát bội cùng hoạt động cho chữ thư pháp."
"BVL-170","2","Báo chí/corpus địa phương","Bài báo corpus","Gìn giữ, phát huy bản sắc văn hóa các dân tộc","Báo Vĩnh Long","https://baovinhlong.com.vn/tin-noi-bat/202503/gin-giu-phat-huy-ban-sac-van-hoa-cac-dan-toc-641676b/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_lead; confidence=high","4","2025-03-01","Với mục tiêu gìn giữ, bảo tồn và phát triển văn hóa đồng bào các dân tộc thiểu số (DTTS), tỉnh Vĩnh Long đã triển khai nhiều hoạt động, việc làm thiết thực kết hợp khai thác và phát triển du lịch di sản, đem lại lợi ích cho cộng đồng."
"BVL-171","2","Báo chí/corpus địa phương","Bài báo corpus","Tăng cường chất văn hóa vào sản phẩm du lịch","Báo Vĩnh Long","https://baovinhlong.com.vn/xa-hoi/du-lich/202502/tang-cuong-chat-van-hoa-vao-san-pham-du-lich-1b863bd/","Vĩnh Long","Bằng chứng corpus 2025; match=tourism_category; confidence=high","4","2025-02-25","Sản phẩm du lịch (DL) là một loại hàng hóa rất đặc biệt trên nhiều góc độ. Đó là một loại hàng hóa mà người mua hàng đồng thời với quá trình thụ hưởng, do đó, vấn đề “nhạy cảm” nhất trong quá trình mua bán này chính là chất lượng, uy tín, thương hiệu của bên bán phải đảm bảo tuyệt đối với sự cam kết với khách hàng."
"BVL-172","2","Báo chí/corpus địa phương","Bài báo corpus","Ngành quản trị dịch vụ du lịch và lữ hành học gì, làm gì?","Báo Vĩnh Long","https://baovinhlong.com.vn/xa-hoi/giao-duc-dao-tao/202502/nganh-quan-tri-dich-vu-du-lich-va-lu-hanh-hoc-gi-lam-gi-f0522f7/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_title; confidence=high","4","2025-02-24","Chiều 22/2, tại Trường ĐH Cửu Long có 520 học sinh lớp 12 Trường THPT Phú Quới (Long Hồ) và Trường THCS- THPT Mỹ Phước (Mang Thít) tham gia chương trình tư vấn hướng nghiệp và tuyển sinh năm 2025, do Sở GD- ĐT Vĩnh Long tổ chức."
"BVL-173","2","Báo chí/corpus địa phương","Bài báo corpus","Bí thư Tỉnh ủy Trần Tiến Dũng khảo sát các điểm du lịch, công ty tại huyện Long Hồ","Báo Vĩnh Long","https://baovinhlong.com.vn/thoi-su/202502/bi-thu-tinh-uy-tran-tien-dung-khao-sat-cac-diem-du-lich-cong-ty-tai-huyen-long-ho-bf13126/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_title; confidence=high","4","2025-02-14","Sáng 14/2, Bí thư Tỉnh ủy Trần Tiến Dũng cùng đoàn công tác đã đến khảo sát các điểm du lịch, cơ sở sản xuất, kinh doanh trên địa bàn huyện Long Hồ, nhằm phục vụ xây dựng Văn kiện Đại hội Đảng bộ tỉnh lần thứ XII, nhiệm kỳ 2025- 2030."
"BVL-174","2","Báo chí/corpus địa phương","Bài báo corpus","Xử phạt 55,5 triệu đồng hoạt động văn hóa, du lịch và quảng cáo","Báo Vĩnh Long","https://baovinhlong.com.vn/phap-luat/202502/xu-phat-555-trieu-dong-hoat-dong-van-hoa-du-lich-va-quang-cao-f6208c6/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_title; confidence=high","4","2025-02-06","Bên cạnh việc thực hiện các kế hoạch kiểm tra lĩnh vực văn hóa, du lịch và quảng cáo nhằm đảm bảo cho người dân, du khách đến Vĩnh Long vui Xuân, đón Tết đảm bảo an toàn, lành mạnh, thời gian qua Thanh tra Sở Văn hóa-TT-DL còn phối hợp các lực lượng liên quan tổ chức 10 cuộc kiểm tra đối với 37 tổ chức, cá nhân."
"BVL-175","2","Báo chí/corpus địa phương","Bài báo corpus","“Tam giác” kết nối tour du lịch Bến Tre- Trà Vinh - Vĩnh Long","Báo Vĩnh Long","https://baovinhlong.com.vn/xa-hoi/du-lich/202502/tam-giacket-noi-tour-du-lich-ben-tre-tra-vinh-vinh-long-1ca37b2/","Vĩnh Long; Trà Vinh; Bến Tre","Bằng chứng corpus 2025; match=tourism_category; confidence=high","4","2025-02-03","Đây chưa phải là một tuyến du lịch chính thức, nhưng từ đoàn famtrip thực hiện chuyến khảo sát liên tuyến 3 tỉnh Bến Tre- Trà Vinh- Vĩnh Long, với chủ đề “Từ sông ra biển”, đã cho thấy tiềm năng rất lớn và tính khả thi để xây dựng thành sản phẩm du lịch hấp dẫn trong tương lai."
"BVL-176","2","Báo chí/corpus địa phương","Bài báo corpus","Hỗ trợ doanh nghiệp trang bị máy móc phục vụ sản xuất kinh doanh, phát triển sản phẩm gốm du lịch","Báo Vĩnh Long","https://baovinhlong.com.vn/kinh-te/202502/ho-tro-doanh-nghiep-trang-bi-may-moc-phuc-vu-san-xuat-kinh-doanh-phat-trien-san-pham-gom-du-lich-b7a0885/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_title; confidence=high","4","2025-02-03","Nghề sản xuất gốm ở Vĩnh Long là một trong số ít làng nghề tại ĐBSCL có từ xưa đến nay. Tuy hiện nay nghề sản xuất gốm ở Vĩnh Long đang gặp phải những khó khăn nhất định nhưng với sự quan tâm của tỉnh, các doanh nghiệp (DN), những người con tâm huyết với nghề đang tích cực cải tiến công nghệ, ứng dụng nhiều máy móc thiết bị tiên tiến vào các khâu sản xuất… nhằm nâng cao chất lượng, phát triển sản phẩm gốm đỏ, gìn giữ làng nghề."
"BVL-177","2","Báo chí/corpus địa phương","Bài báo corpus","Khoảng 18.600 lượt khách viếng Lăng Ông những ngày đầu xuân Ất Tỵ 2025","Báo Vĩnh Long","https://baovinhlong.com.vn/tin-moi/202502/khoang-18600-luot-khach-vieng-lang-ong-nhung-ngay-dau-xuan-at-ty-2025-e34339a/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_title; confidence=high","4","2025-02-03","Ông Lê Hoàng Khải- Trưởng Ban Di tích Lăng Ông Tiền quân Thống chế Điều bát Nguyễn Văn Tồn (khóm Giồng Thanh Bạch, thị trấn Trà Ôn, huyện Trà Ôn) vừa cho biết, ước tính có khoảng 18.600 lượt du khách thập phương đến viếng Lăng Ông dịp đầu xuân năm nay."
"BVL-178","2","Báo chí/corpus địa phương","Bài báo corpus","Kỳ vọng nâng tầm di sản làng nghề gạch gốm đỏ","Báo Vĩnh Long","https://baovinhlong.com.vn/xa-hoi/du-lich/202502/ky-vong-nang-tamdi-san-lang-nghegach-gom-do-0f23a4f/","Vĩnh Long","Bằng chứng corpus 2025; match=tourism_category; confidence=high","4","2025-02-03","Festival Gạch gốm đỏ - Kinh tế xanh tỉnh Vĩnh Long lần I năm 2024 (gọi tắt là festival), được xem là sự kiện văn hóa lớn nhất trong năm vừa qua và được đánh giá là đã thành công tốt đẹp."
"BVL-179","2","Báo chí/corpus địa phương","Bài báo corpus","Vĩnh Long thu hút đông đảo khách du lịch dịp Tết","Báo Vĩnh Long","https://baovinhlong.com.vn/video/202502/vinh-long-thu-hut-dong-dao-khach-du-lich-dip-tet-84405f6/","Vĩnh Long","Bằng chứng corpus 2025; match=direct_title; confidence=high","4","2025-02-03","Theo Sở Văn hóa, Thể thao và Du lịch Vĩnh Long, từ ngày 27/1 đến 2/2 (tức từ ngày 28 tháng Chạp đến mùng 5 tháng Giêng), Vĩnh Long đã đón khoảng 75.000 lượt khách, trong đó khách quốc tế đạt trên 1.000 lượt, đến tham quan và trải nghiệm các hoạt động du xuân và khám phá các khu du lịch, di tích, điểm đến nổi bật trên địa bàn tỉnh; tăng hơn 6% so với cùng kỳ năm trước."
"BVL-180","2","Báo chí/corpus địa phương","Bài báo corpus","Vĩnh Long đón 75.000 lượt du khách trong dịp Tết Ất Tỵ","Báo Vĩnh Long","https://baovinhlong.com.vn/xa-hoi/du-lich/202502/vinh-long-don-75000-luot-du-khach-trong-dip-tet-at-ty-d7a2174/","Vĩnh Long","Bằng chứng corpus 2025; match=tourism_category; confidence=high","4","2025-02-02","Trong dịp Tết Ất Tỵ, từ ngày 28 Tết đến mùng 5 Tết, Vĩnh Long đã đón khoảng 75.000 lượt khách đến tham quan, trải nghiệm các hoạt động du xuân và khám phá các khu du lịch, di tích, điểm đến nổi bật trên địa bàn tỉnh. Con số này ghi nhận mức tăng hơn 6% so với cùng kỳ năm trước."
